uid,opinion_valence
-8635745708327276957,-1.0
-8634845157357307649,-1.0
-8634654316028328580,-1.0
-8633570975857073445,1.0
-8633336904467279692,1.0
-8633091336984015023,-1.0
-8632941516764002847,-1.0
-8632426085815614377,1.0
-8632406056065368757,-1.0
-8632335113047393159,-1.0
-8631648863642500923,-1.0
-8630819386408959903,1.0
-8630281831181962098,-1.0
-8629530761295951538,1.0
-8629232636335258048,-1.0
-8628990898885944097,1.0
-8628626874439779027,1.0
-8628079712571245098,-1.0
-8627914917428230110,-1.0
-8627386438289122349,-0.6956521739130435
-8627368529900642545,1.0
-8626766559080922571,-1.0
-8626753277840610170,1.0
-8626227117514704163,1.0
-8626215998017353644,-1.0
-8626084541124427685,-1.0
-8624877826965182474,-1.0
-8624875314296459468,1.0
-8624233969674183340,-1.0
-8624209731858945570,1.0
-8623659164427259143,-1.0
-8620978693029990341,1.0
-8620098539549277726,1.0
-8619026123602603941,-1.0
-8618481441403947888,-1.0
-8618013478264597877,1.0
-8617509525321380260,1.0
-8617125877639091360,-1.0
-8617078446150259896,1.0
-8616767584355220238,-1.0
-8616733766724356445,-1.0
-8615758522682279431,1.0
-8615168617433700340,-1.0
-8614939870185206248,1.0
-8614475657502875932,1.0
-8612569331652726757,1.0
-8612527548663094113,-1.0
-8612147425395753058,1.0
-8609355028480992420,1.0
-8608374367716267961,-1.0
-8607314490726740942,1.0
-8605195462326416896,-1.0
-8605121369322855615,-0.9428571428571428
-8604781469519709495,-1.0
-8604778396003677071,1.0
-8604732827009921256,1.0
-8603876832991579006,-1.0
-8603433331084368245,-1.0
-8602922882291609045,-1.0
-8602701974114454585,1.0
-8602389879476378808,1.0
-8601539408106313513,-1.0
-8600719036905769321,-1.0
-8600642658432425956,-1.0
-8600364236562801870,1.0
-8600262109126167592,-1.0
-8599643464335991977,1.0
-8598943871327930173,-1.0
-8598492106610740696,1.0
-8598263179887460484,-1.0
-8598082153666227234,-1.0
-8597638410598717994,-1.0
-8597177550841576851,-1.0
-8596512849449042518,-1.0
-8596120891104570847,-1.0
-8594564979391288688,-1.0
-8594366414739761694,1.0
-8593994284106268699,1.0
-8593874847055014681,-1.0
-8593782295406363811,-1.0
-8593743318442343615,1.0
-8591841644150518036,0.0
-8591605870352417102,1.0
-8591601498221308269,-1.0
-8591260413281220841,1.0
-8591184656615133164,1.0
-8591013067372832302,-1.0
-8589103558093780626,1.0
-8588697563336252771,1.0
-8588630367214285720,-1.0
-8587885609671853090,1.0
-8587370714699386619,-1.0
-8587364839984104820,-1.0
-8587178537132101213,0.0
-8586931469043690420,-1.0
-8586903153075649856,1.0
-8586576285597697743,-1.0
-8586328135048612520,-1.0
-8586110625328678178,1.0
-8585504038743910688,-1.0
-8585393772471692461,1.0
-8584330325493331790,1.0
-8583929328445181966,1.0
-8583761910404126764,1.0
-8582699013677798925,-1.0
-8582688167450727507,1.0
-8582443817522621045,1.0
-8582382301249226366,1.0
-8582283586241253243,1.0
-8581945949226401484,-0.14285714285714285
-8581196170611329215,-1.0
-8581173229210432487,-0.5
-8580987276191558195,0.0
-8579858589463705862,1.0
-8578642401445771112,-1.0
-8578279348393425967,-1.0
-8578124480056109802,1.0
-8577448848079029864,-1.0
-8575614024225952355,1.0
-8574654768311327896,-1.0
-8573157340378536887,1.0
-8571784087617470179,-1.0
-8571611637384435516,-1.0
-8569977295311905166,-1.0
-8569814222605467220,-1.0
-8569812117242764809,1.0
-8569109918526307238,1.0
-8568774675338550425,1.0
-8568528910404773370,-1.0
-8567068426545847758,0.0
-8566820762865592829,-1.0
-8566551747083791178,-1.0
-8566444055570455518,-1.0
-8565425509779165296,1.0
-8564810852469879655,-1.0
-8564603442935321249,1.0
-8563839144150414024,-1.0
-8561935505970492643,1.0
-8561810469650553134,1.0
-8561695878373068314,-1.0
-8561080113946660352,1.0
-8560787701416889591,-1.0
-8558998753703067503,-1.0
-8558889456385929378,-1.0
-8558307089812361873,1.0
-8558212155921291705,-1.0
-8558172376498354319,1.0
-8556961583550321830,1.0
-8555595493458323049,-1.0
-8555281610667305857,1.0
-8554923215716765312,-0.3333333333333333
-8554923211555984043,1.0
-8553742416499617609,-1.0
-8553002276860019599,-1.0
-8552272075804588822,1.0
-8552162327279039228,-1.0
-8551956882650195462,-1.0
-8551454723104503930,-1.0
-8550874120595145467,1.0
-8550662740473863771,-1.0
-8550372556197057258,-1.0
-8549150363130280214,1.0
-8548933978498592312,1.0
-8547943687698641649,-1.0
-8544852705367272857,1.0
-8542963094496821769,1.0
-8540839911664617533,-1.0
-8540340964270842132,1.0
-8540135161014354556,-1.0
-8539866466422491328,1.0
-8539466062934694499,1.0
-8539410382144570081,1.0
-8538782786896907790,-1.0
-8537667331342771971,1.0
-8537230010458839500,1.0
-8537186814229406479,1.0
-8536647523364017867,-1.0
-8536612164061119467,1.0
-8536397794016596088,1.0
-8536373723237045079,-1.0
-8536370315240777055,-0.3333333333333333
-8535915430242165938,-1.0
-8535246806336688491,-1.0
-8535011092020399775,-1.0
-8534864387799875803,-1.0
-8533444047170588228,-1.0
-8530163287808871154,-1.0
-8529742419669953047,-1.0
-8527266518392879265,-1.0
-8525408390187133858,1.0
-8525389726107409296,0.3333333333333333
-8524287051533703623,1.0
-8523903615195395283,-1.0
-8523619097295486232,1.0
-8523244369568652746,1.0
-8522230065996191296,-1.0
-8521804482322478770,-1.0
-8520510647453957473,1.0
-8520247498680409136,-1.0
-8519921186663596781,-1.0
-8519338597042712762,-1.0
-8519277466294802309,-1.0
-8518777866599252910,-1.0
-8518619011692130093,1.0
-8518056930608822340,-1.0
-8516819713377167245,-1.0
-8516753937346704781,1.0
-8516254337066218281,1.0
-8515579081593402341,-1.0
-8514785864350004448,1.0
-8514769144008560513,1.0
-8514698314386414687,0.3333333333333333
-8513570640730942118,1.0
-8512964208930181597,1.0
-8511750131900748916,1.0
-8511431213431087484,1.0
-8511228659694467015,-1.0
-8510980931681514297,1.0
-8510577133174639313,-1.0
-8510411194772464816,1.0
-8510325818564549605,-1.0
-8509406746074451030,-1.0
-8508884941599501535,-1.0
-8507470339102686777,-1.0
-8506847544300184213,-1.0
-8505791680780658036,-1.0
-8505357894777294427,1.0
-8505179912765436950,1.0
-8503695244971941843,-1.0
-8502665054907567219,-1.0
-8501543519593511850,1.0
-8500547789985817799,1.0
-8499585576731564242,1.0
-8499448923522330256,1.0
-8499215492789069520,-1.0
-8499205147934314277,1.0
-8499022848009136691,-1.0
-8498056759236888796,0.0
-8496910107484277239,0.3333333333333333
-8496650707419513070,1.0
-8495734171444371492,-1.0
-8494927159707020247,-1.0
-8494479145823938610,-1.0
-8493820303628708641,-1.0
-8493749446743158910,-1.0
-8492073393414664556,1.0
-8491433765081260658,1.0
-8490301926920289677,1.0
-8488576824903359285,1.0
-8488117201253869098,1.0
-8488063550350662103,1.0
-8487212595799566279,1.0
-8486974317952465654,1.0
-8486974048221670805,0.3333333333333333
-8486630787381371233,-1.0
-8486556086462926640,-1.0
-8483592740527191167,1.0
-8482137287834555583,-1.0
-8481017298629626992,-1.0
-8480698430698731764,-1.0
-8480218405064476650,1.0
-8479970906790875654,-1.0
-8479819031778210122,1.0
-8479803344894734128,-1.0
-8479534719282329201,1.0
-8478822532771487429,1.0
-8478413900975028158,1.0
-8477158931538187449,1.0
-8476610590908964553,-1.0
-8475200401800907698,-1.0
-8474433403412185039,1.0
-8474269999604707424,-1.0
-8473680575501879730,-1.0
-8473622240363363674,-1.0
-8473113344654074927,1.0
-8471815083223556456,-0.3333333333333333
-8470718784249782143,-1.0
-8470063038598296018,1.0
-8469835735833187416,1.0
-8469807518126657543,1.0
-8469621234293031944,1.0
-8468634809200755029,1.0
-8468463325064373842,-1.0
-8467861639254384452,1.0
-8467468814138988783,-1.0
-8467282243970613184,-1.0
-8467087770320360429,1.0
-8465498689567516410,1.0
-8464718283235422585,1.0
-8462463793073000310,-1.0
-8462380432221768822,-1.0
-8462062121067902738,1.0
-8462021376756183704,1.0
-8461597906496103696,-1.0
-8460243779236863114,1.0
-8459648093855151228,1.0
-8459644936404829017,1.0
-8457753825119515806,1.0
-8456874597088165406,-1.0
-8456474481006556434,1.0
-8456267620302747926,1.0
-8455985834227056509,-1.0
-8455272318760065919,-1.0
-8455243479347639219,1.0
-8455239313251948341,1.0
-8454930236019632227,1.0
-8453931177213799834,-1.0
-8453543197001233331,-1.0
-8453320421684830704,1.0
-8453023420195601812,-1.0
-8452281970718264518,-1.0
-8450991370862832084,1.0
-8450238851771990471,1.0
-8449814913798612432,1.0
-8449191800151784597,-1.0
-8449161752434540179,-1.0
-8448983154309073559,-1.0
-8448480571753431631,-1.0
-8447643963810958430,-1.0
-8446703036367744345,1.0
-8446697297703606490,-1.0
-8446664011334593301,-1.0
-8445857894951886094,1.0
-8444878773704457329,-1.0
-8444625977988601298,1.0
-8441194185183285343,1.0
-8440310659880861712,-1.0
-8439397762979147673,1.0
-8439173801998562632,-0.5
-8438854150537837364,-1.0
-8438769844140464775,-1.0
-8438740769242524631,-1.0
-8438506586663713341,1.0
-8438162415042308219,1.0
-8437933897036539721,1.0
-8433954847660085473,1.0
-8432592329701899519,1.0
-8431826970534847965,-1.0
-8431311346512065619,1.0
-8431167270027836634,1.0
-8429838315265797946,1.0
-8429691683402027705,1.0
-8429579240867394529,1.0
-8429171160873999226,-0.7142857142857143
-8428683758002379552,-1.0
-8427990420963344178,-1.0
-8427547126885446323,-1.0
-8427494498742178325,0.2
-8427490919936072684,-1.0
-8427196701158477975,-1.0
-8424751230529453986,-1.0
-8424537879946818809,1.0
-8424346845244030750,-1.0
-8423432509443720321,1.0
-8422747662640469847,-1.0
-8422699940224465028,1.0
-8420710935821190181,-1.0
-8418998790290613306,-1.0
-8418128655241652608,1.0
-8417675353658422083,1.0
-8417629880945612779,1.0
-8417131669540428617,-1.0
-8416031268124649823,-1.0
-8415493348511922836,1.0
-8414934956946326503,-1.0
-8414923445406206943,-1.0
-8414591602584086352,1.0
-8414588503476762288,1.0
-8411946817965979959,-1.0
-8411875645366596553,1.0
-8411574703835415599,-0.7142857142857143
-8410715852769033240,-1.0
-8410667834549024237,-1.0
-8410167861378034959,-1.0
-8409812811323738273,-1.0
-8408086886063143625,-1.0
-8407162245382508165,1.0
-8406702997528309338,-1.0
-8405309166259881522,1.0
-8403106038287934841,1.0
-8401245659635170567,-1.0
-8401025487427779039,-1.0
-8400913901772295550,1.0
-8400551879142841738,1.0
-8399838179715321844,-1.0
-8397530160275739338,-1.0
-8397049737751276506,1.0
-8396702507402074075,-0.5
-8396225928810110452,-1.0
-8396123314213557917,-1.0
-8395121354933541280,1.0
-8394605295290703089,-1.0
-8393696029578812708,1.0
-8393694653326494890,-1.0
-8393613990174605996,1.0
-8391690593765371865,0.8181818181818182
-8389528842410089183,0.0
-8388420002243363151,-1.0
-8387668971186617207,1.0
-8386976605464734155,1.0
-8386938444918103826,1.0
-8386330274064360436,1.0
-8386151417848610719,-1.0
-8386038562882901027,-1.0
-8385863481965586977,-1.0
-8385365785422188266,-0.3333333333333333
-8385365602620601941,1.0
-8385021545574044944,-1.0
-8384950440465069939,1.0
-8384782842076317570,-1.0
-8384686756156132763,-1.0
-8384207974023901581,1.0
-8384017832761331994,-0.5
-8383438321393483078,-1.0
-8382898884376209415,-1.0
-8382850664809957881,-1.0
-8382842530353532621,1.0
-8382632577292790093,1.0
-8382598309191931819,-1.0
-8381960207698321302,1.0
-8380989619854246798,1.0
-8380043180012123350,1.0
-8379995721989426280,-0.6363636363636364
-8379968375647662705,1.0
-8378737267971613336,1.0
-8378670341746571770,-1.0
-8378335932913930684,-1.0
-8378114003316186888,-1.0
-8377102972932887256,1.0
-8376821384313324822,1.0
-8375902609434788838,-1.0
-8375717119727254465,-1.0
-8375412092545595599,-1.0
-8374590081986363960,1.0
-8374438350299677106,-0.3333333333333333
-8374396382194230897,1.0
-8374010458688272653,1.0
-8373619902293410049,-1.0
-8373539732090181057,-1.0
-8373254146853511557,-1.0
-8372549334652984057,1.0
-8372030321919381575,1.0
-8371989493981406171,-1.0
-8371432907760768408,-1.0
-8371050755333340721,-1.0
-8370897536637718665,-1.0
-8370418877914074308,1.0
-8370310511612973732,1.0
-8368868304883558476,1.0
-8367542411150261272,-1.0
-8365517447524714098,1.0
-8364765992415326586,-1.0
-8363858917469421689,-1.0
-8363635024026637650,-1.0
-8363329765889868729,-1.0
-8362180055745584493,1.0
-8361170674577288824,-1.0
-8360401471644445718,-1.0
-8360282193943904834,-1.0
-8359784969750225368,-1.0
-8358850158809840570,-1.0
-8358720129343105393,1.0
-8358265364549543756,-1.0
-8357504450503483762,-1.0
-8357304620761104753,1.0
-8356498910212662851,-1.0
-8356478457641264757,-1.0
-8356453247383092175,-1.0
-8356246160380526979,1.0
-8355975422356243699,1.0
-8353791558514893666,-1.0
-8353747630546016059,1.0
-8353081544775877456,1.0
-8353023027618534922,1.0
-8352643975898848601,-0.3333333333333333
-8352533890497861225,-1.0
-8351381954729368703,1.0
-8351149919299387064,-1.0
-8349010976456346412,-0.2
-8348767424356138947,1.0
-8347356475777947337,-1.0
-8347085725073085868,0.2631578947368421
-8346175967921628597,1.0
-8345847043453161130,-1.0
-8345654220208011961,0.0
-8345330856689002156,-1.0
-8344297102506187610,0.5
-8342390649870976952,-1.0
-8341963343531484499,1.0
-8341920845876016505,-1.0
-8341680739721287476,-1.0
-8341356191839817474,-1.0
-8340876255799921907,0.0
-8340748000808942101,1.0
-8340543612407112180,-1.0
-8340458125622949810,1.0
-8339785797487392243,1.0
-8339587409473948361,1.0
-8339182520317319883,1.0
-8338952985260823222,-1.0
-8338648471834910590,-1.0
-8338604839339119243,-1.0
-8338532416551317818,-1.0
-8338430639806876956,1.0
-8337444281044718970,-1.0
-8337338660662487787,-1.0
-8337163198907601803,1.0
-8336991962478823708,-1.0
-8336776049884061805,1.0
-8336562047528970987,1.0
-8336036579248730430,-1.0
-8335985542406605713,-0.25
-8335809546285534201,1.0
-8335645009200363977,-1.0
-8335561936952794115,1.0
-8334814295214636934,-1.0
-8332440850745269793,-1.0
-8331733722902981969,1.0
-8331455168220565410,1.0
-8329882706064069113,-1.0
-8329490396422486499,-0.25
-8327497795910009467,1.0
-8327443369234390106,1.0
-8326639018118905558,1.0
-8326532834836001867,1.0
-8325041689653280069,1.0
-8324734318918546574,1.0
-8323957787694364950,-1.0
-8323888340961525244,1.0
-8322817993130628635,-1.0
-8322784276153275001,1.0
-8322443344673998546,-1.0
-8321200571045364361,1.0
-8320863771491046483,-1.0
-8320724111838604799,-1.0
-8320192569545461972,1.0
-8319660838414494478,1.0
-8319541190542972395,1.0
-8319291713565624517,1.0
-8317102850180030820,1.0
-8315145439412404768,1.0
-8314988502094072330,1.0
-8314906251745545244,-1.0
-8313879150754299349,1.0
-8313795868046056967,1.0
-8312256588689949032,1.0
-8311965605817676390,1.0
-8311513570434408433,-1.0
-8309423538614555062,-1.0
-8309240574838996679,-1.0
-8308553621806599958,1.0
-8306712889666217122,-1.0
-8305229116830347633,-1.0
-8303841887409006633,0.3333333333333333
-8303674433491415675,1.0
-8301699696233472860,1.0
-8299379921256090995,1.0
-8298818593997943355,1.0
-8298480199244082786,-1.0
-8297997621942772234,-1.0
-8297736605262252155,-1.0
-8297631055212535471,1.0
-8297498083198882361,1.0
-8296752957598827731,-1.0
-8296241616765151281,-1.0
-8294801764979917578,-1.0
-8294599794732755680,-0.2
-8294397772071778968,1.0
-8294348992875584892,1.0
-8293765769927808555,-1.0
-8292943298877460716,1.0
-8292741445931216143,-1.0
-8292579219047228533,1.0
-8292296655714026015,1.0
-8292084745596062142,1.0
-8292075047471217123,1.0
-8291862568610634311,1.0
-8291616232322743714,-1.0
-8290677039330421867,1.0
-8290005636284184232,-1.0
-8289897407791735411,1.0
-8289633419307460279,-1.0
-8288610356855031754,0.6666666666666666
-8287643814556328796,1.0
-8286885987784673798,1.0
-8286516329512731776,0.0
-8285993745187254215,1.0
-8285655671377036045,-1.0
-8285059421471885954,-1.0
-8283775912229395928,-1.0
-8283741404657642334,0.6923076923076923
-8282465255894506545,-1.0
-8279221505183928115,-1.0
-8278358690025922536,0.5
-8278188510341183128,-1.0
-8277684170354814167,1.0
-8276130808628902892,-1.0
-8275774556376438475,-1.0
-8275682494438861149,1.0
-8275519685044204576,-1.0
-8274485685566829783,-1.0
-8274156417780256841,1.0
-8273769215079799621,-1.0
-8273238846620894824,-1.0
-8273107514615345136,1.0
-8272712460855198934,-1.0
-8272320086366072160,-1.0
-8271760272843580984,-1.0
-8271108239605626593,-1.0
-8269100228651906133,-1.0
-8268828015144982859,-1.0
-8268711816501961078,1.0
-8267778511839046438,1.0
-8267067718451442726,-1.0
-8266193907098560106,-1.0
-8265715416245633937,-1.0
-8265502107613043470,1.0
-8264450752486632400,-1.0
-8263773630985506883,-1.0
-8263028172156623501,1.0
-8262805633012343401,-1.0
-8260293419081399611,0.6666666666666666
-8259653487507272453,1.0
-8258715503104232427,1.0
-8257649608440667199,1.0
-8257111978516924897,-1.0
-8256928599454831353,1.0
-8256472198815824207,1.0
-8255783505463021445,1.0
-8255248138594727567,1.0
-8253547103703508871,-1.0
-8252568210825946569,1.0
-8251325790852530898,-1.0
-8251275015230295684,1.0
-8251227231018474160,1.0
-8250694981456753377,1.0
-8250646496110305708,1.0
-8250244127174716199,1.0
-8250235584899827084,1.0
-8249155269974094047,1.0
-8249142723133033957,1.0
-8248760163071185023,-1.0
-8248352348059213752,-1.0
-8246516791321734173,-1.0
-8246409151948843032,1.0
-8245914752994757018,0.0
-8244224985332748964,1.0
-8243623626533678058,1.0
-8243196009717259605,-1.0
-8242360854255278431,1.0
-8241813550342406466,-1.0
-8239752389717415352,-1.0
-8239730389083391521,-1.0
-8239642551480199590,-1.0
-8239382608637656712,-0.45454545454545453
-8239232485239904018,1.0
-8237526985118315881,-1.0
-8236705053703124452,-1.0
-8235510980026026318,1.0
-8235362135821046061,1.0
-8234404439727349510,1.0
-8232382937712937337,-1.0
-8232251277447792566,1.0
-8232170810297272746,1.0
-8232050718531485702,1.0
-8231505050905868832,-1.0
-8231229476639320993,-1.0
-8230265923756130943,1.0
-8230028317756652816,0.3333333333333333
-8229852196751092689,1.0
-8229113102350981900,-1.0
-8228952684453727219,1.0
-8227786945203050345,1.0
-8227465857928772517,0.0
-8227279356457146115,1.0
-8227163068758159548,-1.0
-8226857341400787687,-1.0
-8225955215020016362,1.0
-8225916637774697759,-1.0
-8225868305664384353,-1.0
-8225289468168414392,1.0
-8224523761282013410,-1.0
-8224523540684792573,1.0
-8224323752577358576,-1.0
-8223972906059120873,-1.0
-8223119314979104952,-1.0
-8222352586370172758,-1.0
-8222218646207342874,-1.0
-8222121386214168461,1.0
-8221991056573786018,-1.0
-8221150979481102562,-1.0
-8221027700613823660,1.0
-8220812039471593013,1.0
-8220659229487000501,1.0
-8220480082506232729,-1.0
-8220250810732050302,1.0
-8219826513225759732,-1.0
-8219751941795046589,0.0
-8219611060039320712,-1.0
-8219211306433466150,-1.0
-8219108890492472854,1.0
-8218994724238333433,-1.0
-8218223640394376021,-1.0
-8218003276864055016,1.0
-8217501114047327794,-1.0
-8215817968412463924,1.0
-8215358909277310430,-1.0
-8213952515291516043,1.0
-8213804878434498568,-1.0
-8213132724965689072,1.0
